step,new_task,epochs_run,task,r2,mae,samples,primary,points,accuracy,macro_f1
11,neel,31,magnetization,0.486785196383664,0.5396626722948037,244,0.486785196383664,,,
11,neel,31,curie,0.3441758924787913,0.5917208238385296,1423,0.3441758924787913,,,
11,neel,31,neel,0.5436466401757389,0.49281871110129755,849,0.5436466401757389,,,
12,kp,41,density,0.9004587186865212,0.23849417468833867,5386,0.9004587186865212,,,
12,kp,41,efermi,0.7674410025945566,0.37042021170285655,5384,0.7674410025945566,,,
12,kp,41,final_energy,0.17113387642894795,0.7656445941465995,5386,0.17113387642894795,,,
12,kp,41,total_magnetization,0.08689513891249123,0.7014635454835654,5386,0.08689513891249123,,,
12,kp,41,volume,0.09224034257714031,0.7865450086600049,5386,0.09224034257714031,,,
12,kp,41,dielectric_total,0.4078949382983369,0.5626850009819193,815,0.4078949382983369,,,
12,kp,41,dielectric_ionic,0.20801673237868634,0.6846238930061506,815,0.20801673237868634,,,
12,kp,41,dielectric_electronic,0.6785272766319059,0.3291432060679292,815,0.6785272766319059,,,
12,kp,41,magnetization,0.5005802725689941,0.5248397219085371,244,0.5005802725689941,,,
12,kp,41,curie,0.3542588282352176,0.6042731061371971,1424,0.3542588282352176,,,
12,kp,41,neel,0.291775021123726,0.6304560450266604,857,0.291775021123726,,,
12,kp,41,kp,0.5483649188480779,0.4910700615616532,1045,0.5483649188480779,,,
13,magnetic_susceptibility,21,density,0.8882485593171755,0.2550206736157671,5386,0.8882485593171755,,,
13,magnetic_susceptibility,21,efermi,0.747709803764364,0.3799808886617272,5384,0.747709803764364,,,
13,magnetic_susceptibility,21,final_energy,0.2611613311920822,0.677880453797159,5386,0.2611613311920822,,,
13,magnetic_susceptibility,21,total_magnetization,0.13469334830440016,0.6358627914738694,5386,0.13469334830440016,,,
13,magnetic_susceptibility,21,volume,0.10679022035283203,0.7868332444201384,5386,0.10679022035283203,,,
13,magnetic_susceptibility,21,dielectric_total,0.33439113167561574,0.6018631577091085,815,0.33439113167561574,,,
13,magnetic_susceptibility,21,dielectric_ionic,0.25623927706280136,0.6621724497910916,815,0.25623927706280136,,,
13,magnetic_susceptibility,21,dielectric_electronic,0.7147908345079277,0.3252631646455978,815,0.7147908345079277,,,
13,magnetic_susceptibility,21,magnetization,0.365424319057322,0.6143392383496582,244,0.365424319057322,,,
13,magnetic_susceptibility,21,curie,0.36917972927946885,0.6257218572556918,1424,0.36917972927946885,,,
13,magnetic_susceptibility,21,neel,0.28543629278433824,0.6329967883675357,857,0.28543629278433824,,,
13,magnetic_susceptibility,21,kp,0.2523571772888824,0.6200089631734538,1045,0.2523571772888824,,,
13,magnetic_susceptibility,21,magnetic_susceptibility,0.229651438838826,0.44077889358671035,20,0.229651438838826,6000.0,,
14,zt,35,density,0.8422420166043847,0.3077289976696735,5386,0.8422420166043847,,,
14,zt,35,efermi,0.694827361530931,0.43217775260559343,5384,0.694827361530931,,,
14,zt,35,final_energy,0.17998067197438672,0.7113382752404896,5386,0.17998067197438672,,,
14,zt,35,total_magnetization,-0.023115164482912842,0.7306675970716429,5386,-0.023115164482912842,,,
14,zt,35,volume,0.24917849119260804,0.7387154126886366,5386,0.24917849119260804,,,
14,zt,35,dielectric_total,0.38153104746978517,0.5967726007279063,815,0.38153104746978517,,,
14,zt,35,dielectric_ionic,0.2674701086232292,0.6885845527528375,815,0.2674701086232292,,,
14,zt,35,dielectric_electronic,0.6726093667497139,0.3976236935263816,815,0.6726093667497139,,,
14,zt,35,magnetization,0.4119757360436709,0.5729159518814831,244,0.4119757360436709,,,
14,zt,35,curie,0.09716755179511516,0.7711299314899605,1424,0.09716755179511516,,,
14,zt,35,neel,-0.007857712665193528,0.7880482643612029,857,-0.007857712665193528,,,
14,zt,35,kp,0.23989480363994475,0.6603169938602024,1045,0.23989480363994475,,,
14,zt,35,magnetic_susceptibility,-0.03651549678585009,0.38080040835444673,20,-0.03651549678585009,6000.0,,
14,zt,35,zt,0.5407675313620341,0.5190194088054955,774,0.5407675313620341,232200.0,,
15,power_factor,28,density,0.8610269155892393,0.28484749481837124,5386,0.8610269155892393,,,
15,power_factor,28,efermi,0.5373539880255229,0.507601653556785,5384,0.5373539880255229,,,
15,power_factor,28,final_energy,0.20989087379393767,0.6916910869750849,5386,0.20989087379393767,,,
15,power_factor,28,total_magnetization,0.008271236694975537,0.6813493786964213,5386,0.008271236694975537,,,
15,power_factor,28,volume,0.16562910471025794,0.7572744339035685,5386,0.16562910471025794,,,
15,power_factor,28,dielectric_total,0.43059578487186423,0.5699136405364043,815,0.43059578487186423,,,
15,power_factor,28,dielectric_ionic,0.23365097011889957,0.6819097110239304,815,0.23365097011889957,,,
15,power_factor,28,dielectric_electronic,0.692655151178174,0.34558969306868986,815,0.692655151178174,,,
15,power_factor,28,magnetization,0.46020076023143186,0.540814482498726,244,0.46020076023143186,,,
15,power_factor,28,curie,0.09267149036479516,0.8002616911498229,1424,0.09267149036479516,,,
15,power_factor,28,neel,0.34934562412865655,0.628083095267033,857,0.34934562412865655,,,
15,power_factor,28,kp,0.2631471144765266,0.6185927643087752,1045,0.2631471144765266,,,
15,power_factor,28,magnetic_susceptibility,0.117533205540156,0.3562810309590125,20,0.117533205540156,6000.0,,
15,power_factor,28,zt,0.28197578416459246,0.6602322236489129,774,0.28197578416459246,232200.0,,
15,power_factor,28,power_factor,0.5816208255442104,0.4974000623822236,802,0.5816208255442104,240600.0,,
16,thermal_conductivity,35,density,0.8317916380538534,0.32252023394011653,5386,0.8317916380538534,,,
16,thermal_conductivity,35,efermi,0.7147956824609563,0.4118977760703621,5384,0.7147956824609563,,,
16,thermal_conductivity,35,final_energy,0.2087050506074749,0.6876421978584965,5386,0.2087050506074749,,,
16,thermal_conductivity,35,total_magnetization,0.07770569146709494,0.6336368933368578,5386,0.07770569146709494,,,
16,thermal_conductivity,35,volume,0.1286483357031929,0.7933732854446264,5386,0.1286483357031929,,,
16,thermal_conductivity,35,dielectric_total,0.3926781093447791,0.6029647040100002,815,0.3926781093447791,,,
16,thermal_conductivity,35,dielectric_ionic,0.1987460170140133,0.7035962793928825,815,0.1987460170140133,,,
16,thermal_conductivity,35,dielectric_electronic,0.6661820259908309,0.35094371383003253,815,0.6661820259908309,,,
16,thermal_conductivity,35,magnetization,0.49140823726651095,0.5247275933169067,244,0.49140823726651095,,,
16,thermal_conductivity,35,curie,0.29747353846041846,0.6406329501620944,1424,0.29747353846041846,,,
16,thermal_conductivity,35,neel,0.3404580221342196,0.6354130703280327,857,0.3404580221342196,,,
16,thermal_conductivity,35,kp,0.2954289988428098,0.6001866057488036,1045,0.2954289988428098,,,
16,thermal_conductivity,35,magnetic_susceptibility,0.08942692015533504,0.33496216548565627,20,0.08942692015533504,6000.0,,
16,thermal_conductivity,35,zt,0.2112949268235853,0.6719285790249332,774,0.2112949268235853,232200.0,,
16,thermal_conductivity,35,power_factor,0.30347237815985395,0.6541523389762898,802,0.30347237815985395,240600.0,,
16,thermal_conductivity,35,thermal_conductivity,0.5988683715937635,0.467899801559302,937,0.5988683715937635,281100.0,,
17,electrical_resistivity,26,density,0.8388371988436738,0.3099435602451533,5386,0.8388371988436738,,,
17,electrical_resistivity,26,efermi,0.7362267137577938,0.39753800395616706,5384,0.7362267137577938,,,
17,electrical_resistivity,26,final_energy,0.2102169319995647,0.691087193676607,5386,0.2102169319995647,,,
17,electrical_resistivity,26,total_magnetization,0.041203068609834914,0.7003160130834827,5386,0.041203068609834914,,,
17,electrical_resistivity,26,volume,-0.20037717105870234,0.9058561884041523,5386,-0.20037717105870234,,,
17,electrical_resistivity,26,dielectric_total,0.36969530402424766,0.6083369936952889,815,0.36969530402424766,,,
17,electrical_resistivity,26,dielectric_ionic,0.1940135024114148,0.7027234052909784,815,0.1940135024114148,,,
17,electrical_resistivity,26,dielectric_electronic,0.6859680699793624,0.3292269254701591,815,0.6859680699793624,,,
17,electrical_resistivity,26,magnetization,0.4085422102184353,0.573754927181873,244,0.4085422102184353,,,
17,electrical_resistivity,26,curie,0.28494092369817814,0.6535760579355059,1424,0.28494092369817814,,,
17,electrical_resistivity,26,neel,0.202610682214035,0.6776694511987142,857,0.202610682214035,,,
17,electrical_resistivity,26,kp,0.17467136512709647,0.641013009494799,1045,0.17467136512709647,,,
17,electrical_resistivity,26,magnetic_susceptibility,-0.016767997800087642,0.36501019386522066,20,-0.016767997800087642,6000.0,,
17,electrical_resistivity,26,zt,0.4044541457966512,0.5959350497803125,774,0.4044541457966512,232200.0,,
17,electrical_resistivity,26,power_factor,0.24451575273881498,0.689038524513706,802,0.24451575273881498,240600.0,,
17,electrical_resistivity,26,thermal_conductivity,0.30347145971983347,0.6353832147209689,937,0.30347145971983347,281100.0,,
17,electrical_resistivity,26,electrical_resistivity,0.10663997890874477,0.4555514428060497,1105,0.10663997890874477,331500.0,,
18,dos_density,32,density,0.8526967238508052,0.2964972156650571,5386,0.8526967238508052,,,
18,dos_density,32,efermi,0.7203375308943736,0.41298306050290773,5384,0.7203375308943736,,,
18,dos_density,32,final_energy,0.20098468509569145,0.6912901830820861,5386,0.20098468509569145,,,
18,dos_density,32,total_magnetization,0.047800011107976936,0.6880149765869552,5386,0.047800011107976936,,,
18,dos_density,32,volume,0.09031692564529692,0.7928742538420847,5386,0.09031692564529692,,,
18,dos_density,32,dielectric_total,0.4422668800221664,0.5691122493581104,815,0.4422668800221664,,,
18,dos_density,32,dielectric_ionic,0.2541012520272776,0.6745488023930474,815,0.2541012520272776,,,
18,dos_density,32,dielectric_electronic,0.6859438034461253,0.34478735240569164,815,0.6859438034461253,,,
18,dos_density,32,magnetization,0.41081754540439763,0.5725392144218755,244,0.41081754540439763,,,
18,dos_density,32,curie,0.4011607948931485,0.5929939626311206,1424,0.4011607948931485,,,
18,dos_density,32,neel,0.21814981937148015,0.6744201885244007,857,0.21814981937148015,,,
18,dos_density,32,kp,-0.0313755503953157,0.7270511991449425,1045,-0.0313755503953157,,,
18,dos_density,32,magnetic_susceptibility,-0.03165023092377828,0.3679405680895872,20,-0.03165023092377828,6000.0,,
18,dos_density,32,zt,0.33587597473909137,0.6213958509427666,774,0.33587597473909137,232200.0,,
18,dos_density,32,power_factor,0.23549938433209539,0.6799571541069329,802,0.23549938433209539,240600.0,,
18,dos_density,32,thermal_conductivity,0.38668475886481213,0.5852958608922857,937,0.38668475886481213,281100.0,,
18,dos_density,32,electrical_resistivity,-0.008619379920889347,0.4718058586461904,1105,-0.008619379920889347,331500.0,,
18,dos_density,32,dos_density,0.42276684483492233,0.14139312807701837,1714,0.42276684483492233,514200.0,,
19,seebeck,28,density,0.9045119336041126,0.23966760472655543,5386,0.9045119336041126,,,
19,seebeck,28,efermi,0.5831239746881565,0.5078473754599544,5384,0.5831239746881565,,,
19,seebeck,28,final_energy,0.19586389953888672,0.7123586576256118,5386,0.19586389953888672,,,
19,seebeck,28,total_magnetization,0.08848763037564777,0.6900214307220756,5386,0.08848763037564777,,,
19,seebeck,28,volume,0.18850859174599988,0.7462605239867481,5386,0.18850859174599988,,,
19,seebeck,28,dielectric_total,0.43416469736364116,0.5584630701085144,815,0.43416469736364116,,,
19,seebeck,28,dielectric_ionic,0.28311496863681007,0.6558006227346475,815,0.28311496863681007,,,
19,seebeck,28,dielectric_electronic,0.7024868166428614,0.32591502343323653,815,0.7024868166428614,,,
19,seebeck,28,magnetization,0.49625079998467847,0.5309200889101723,244,0.49625079998467847,,,
19,seebeck,28,curie,0.37249993662999703,0.6087954846118975,1424,0.37249993662999703,,,
19,seebeck,28,neel,0.3337198307757455,0.6267661107645659,857,0.3337198307757455,,,
19,seebeck,28,kp,0.21500131159102398,0.6431548614108389,1045,0.21500131159102398,,,
19,seebeck,28,magnetic_susceptibility,0.02203300743279324,0.3692536361199312,20,0.02203300743279324,6000.0,,
19,seebeck,28,zt,0.26647217954798696,0.6652072502714378,774,0.26647217954798696,232200.0,,
19,seebeck,28,power_factor,0.38773885768190586,0.6246675085124986,802,0.38773885768190586,240600.0,,
19,seebeck,28,thermal_conductivity,0.3094099045531141,0.6426672820641262,937,0.3094099045531141,281100.0,,
19,seebeck,28,electrical_resistivity,0.020202331876342794,0.4051361031078731,1105,0.020202331876342794,331500.0,,
19,seebeck,28,dos_density,0.17304714384887676,0.17340452497902098,1714,0.17304714384887676,514200.0,,
19,seebeck,28,seebeck,0.5050244621955391,0.48213434985427894,1856,0.5050244621955391,556800.0,,
20,formation_energy,21,density,0.8974927614863463,0.25174062090145033,5386,0.8974927614863463,,,
20,formation_energy,21,efermi,0.6983407040758363,0.4335520277501494,5384,0.6983407040758363,,,
20,formation_energy,21,final_energy,0.17519526236199823,0.6981014322338525,5386,0.17519526236199823,,,
20,formation_energy,21,total_magnetization,0.14065409295766795,0.6997713320254669,5386,0.14065409295766795,,,
20,formation_energy,21,volume,0.1737832869887207,0.7539093432790075,5386,0.1737832869887207,,,
20,formation_energy,21,dielectric_total,0.3062397841854444,0.6237794001282461,815,0.3062397841854444,,,
20,formation_energy,21,dielectric_ionic,0.27277963787747705,0.6732316856086448,815,0.27277963787747705,,,
20,formation_energy,21,dielectric_electronic,0.7110164451135911,0.32353556909995135,815,0.7110164451135911,,,
20,formation_energy,21,magnetization,0.4644824269449558,0.5508480234571456,244,0.4644824269449558,,,
20,formation_energy,21,curie,0.2991924644300741,0.6565207548398964,1424,0.2991924644300741,,,
20,formation_energy,21,neel,0.29843534411751127,0.6390233974885838,857,0.29843534411751127,,,
20,formation_energy,21,kp,0.1595800567657204,0.6540860582789045,1045,0.1595800567657204,,,
20,formation_energy,21,magnetic_susceptibility,0.02601818397706579,0.3598454913306826,20,0.02601818397706579,6000.0,,
20,formation_energy,21,zt,0.19367688710746966,0.6744200339616544,774,0.19367688710746966,232200.0,,
20,formation_energy,21,power_factor,0.30902673965576044,0.6411468904899662,802,0.30902673965576044,240600.0,,
20,formation_energy,21,thermal_conductivity,0.37352692962966194,0.6134361420488058,937,0.37352692962966194,281100.0,,
20,formation_energy,21,electrical_resistivity,0.06763402084539194,0.46309638138002196,1105,0.06763402084539194,331500.0,,
20,formation_energy,21,dos_density,0.15467638040357345,0.1766906645223654,1714,0.15467638040357345,514200.0,,
20,formation_energy,21,seebeck,0.06120961758226451,0.7530088666659551,1856,0.06120961758226451,556800.0,,
20,formation_energy,21,formation_energy,0.8999367951892548,0.23784518237128366,5386,0.8999367951892548,,,
21,magnetic_moment,46,density,0.9019196998102346,0.2430871805109483,5386,0.9019196998102346,,,
21,magnetic_moment,46,efermi,0.7467275936264958,0.38986683011784623,5384,0.7467275936264958,,,
21,magnetic_moment,46,final_energy,0.043966158249017506,0.7479173743884652,5386,0.043966158249017506,,,
21,magnetic_moment,46,total_magnetization,-0.04851673175859439,0.6628082678189855,5386,-0.04851673175859439,,,
21,magnetic_moment,46,volume,0.23696512755512944,0.7386472178214387,5386,0.23696512755512944,,,
21,magnetic_moment,46,dielectric_total,0.39249294444895433,0.6010505351036951,815,0.39249294444895433,,,
21,magnetic_moment,46,dielectric_ionic,0.2538199024019916,0.6615508870787885,815,0.2538199024019916,,,
21,magnetic_moment,46,dielectric_electronic,0.7445707431375725,0.2983707995669041,815,0.7445707431375725,,,
21,magnetic_moment,46,magnetization,0.49750035931166714,0.5228245076664544,244,0.49750035931166714,,,
21,magnetic_moment,46,curie,0.30902069483874584,0.6300752470039627,1424,0.30902069483874584,,,
21,magnetic_moment,46,neel,0.31543065785558655,0.6347969731297295,857,0.31543065785558655,,,
21,magnetic_moment,46,kp,0.22115428312242125,0.6254900545910831,1045,0.22115428312242125,,,
21,magnetic_moment,46,magnetic_susceptibility,0.09613752422633393,0.3585954722381663,20,0.09613752422633393,6000.0,,
21,magnetic_moment,46,zt,0.18481996950478885,0.7124927818332124,774,0.18481996950478885,232200.0,,
21,magnetic_moment,46,power_factor,0.31510562921918783,0.6436849236604231,802,0.31510562921918783,240600.0,,
21,magnetic_moment,46,thermal_conductivity,0.29975231820159276,0.6148796543700269,937,0.29975231820159276,281100.0,,
21,magnetic_moment,46,electrical_resistivity,-0.06695669696258766,0.5100695242629779,1105,-0.06695669696258766,331500.0,,
21,magnetic_moment,46,dos_density,0.19411577703066918,0.17219913444199747,1714,0.19411577703066918,514200.0,,
21,magnetic_moment,46,seebeck,0.016324963478011933,0.7130450635878915,1856,0.016324963478011933,556800.0,,
21,magnetic_moment,46,formation_energy,0.7279417290888627,0.39308625713355044,5386,0.7279417290888627,,,
21,magnetic_moment,46,magnetic_moment,0.42957213537689143,0.6114287705422823,200,0.42957213537689143,,,
22,tc,23,density,0.8589311823721385,0.286430573128095,5414,0.8589311823721385,,,
22,tc,23,efermi,0.7531786731919374,0.3837450976791361,5412,0.7531786731919374,,,
22,tc,23,final_energy,0.0035755445344156644,0.7792454821534055,5414,0.0035755445344156644,,,
22,tc,23,total_magnetization,0.10706216084392195,0.6740053811077231,5414,0.10706216084392195,,,
22,tc,23,volume,0.2245215418294958,0.716877189461526,5414,0.2245215418294958,,,
22,tc,23,dielectric_total,0.4262299681421742,0.5803391028099301,816,0.4262299681421742,,,
22,tc,23,dielectric_ionic,0.24609734839573771,0.6850028863467447,816,0.24609734839573771,,,
22,tc,23,dielectric_electronic,0.7178611412114912,0.33948044976912933,816,0.7178611412114912,,,
22,tc,23,magnetization,0.4860377321072086,0.5282908668337971,245,0.4860377321072086,,,
22,tc,23,curie,0.36883916105343073,0.6126206872283134,1431,0.36883916105343073,,,
22,tc,23,neel,0.4455671343434723,0.5696816683687111,867,0.4455671343434723,,,
22,tc,23,kp,0.18294124437799697,0.6238576204968762,1054,0.18294124437799697,,,
22,tc,23,magnetic_susceptibility,0.038670964740026736,0.35486278617160244,20,0.038670964740026736,6000.0,,
22,tc,23,zt,0.26443146718495636,0.6550402731734831,780,0.26443146718495636,234000.0,,
22,tc,23,power_factor,0.2541240070767513,0.6715537023657695,807,0.2541240070767513,242100.0,,
22,tc,23,thermal_conductivity,0.3373967051065613,0.6217698931279154,948,0.3373967051065613,284400.0,,
22,tc,23,electrical_resistivity,-0.057950668046996334,0.5200270229730374,1120,-0.057950668046996334,336000.0,,
22,tc,23,dos_density,0.17065474015612425,0.1721367918401997,1736,0.17065474015612425,520800.0,,
22,tc,23,seebeck,0.1288208500562661,0.6578885833248579,1888,0.1288208500562661,566400.0,,
22,tc,23,formation_energy,0.7194685325522436,0.41849779076663646,5414,0.7194685325522436,,,
22,tc,23,magnetic_moment,0.10381898298112424,0.7787741603387821,200,0.10381898298112424,,,
22,tc,23,tc,0.7015077495983109,0.38431697493969263,1640,0.7015077495983109,,,
23,klat,33,density,0.8969503405211378,0.2520645824274624,5414,0.8969503405211378,,,
23,klat,33,efermi,0.7607501505283966,0.37350708137723043,5412,0.7607501505283966,,,
23,klat,33,final_energy,0.2135460016313323,0.7086681346304503,5414,0.2135460016313323,,,
23,klat,33,total_magnetization,0.19302555335379956,0.6338669597433783,5414,0.19302555335379956,,,
23,klat,33,volume,-0.032555815727947524,0.8024701222630627,5414,-0.032555815727947524,,,
23,klat,33,dielectric_total,0.3822853807094565,0.5645553790233683,816,0.3822853807094565,,,
23,klat,33,dielectric_ionic,0.23447300747843303,0.6608057689489006,816,0.23447300747843303,,,
23,klat,33,dielectric_electronic,0.7278839204776317,0.3176696811123025,816,0.7278839204776317,,,
23,klat,33,magnetization,0.4718853334615025,0.5394956932540222,245,0.4718853334615025,,,
23,klat,33,curie,0.4407002330355474,0.5490962563258855,1431,0.4407002330355474,,,
23,klat,33,neel,0.4014041656308699,0.5855238341228438,867,0.4014041656308699,,,
23,klat,33,kp,0.23283891921036537,0.6180839193505112,1054,0.23283891921036537,,,
23,klat,33,magnetic_susceptibility,0.1889556960871066,0.33708857591212327,20,0.1889556960871066,6000.0,,
23,klat,33,zt,0.20977390961079878,0.6684511384118468,780,0.20977390961079878,234000.0,,
23,klat,33,power_factor,0.2995948884887759,0.6539272571955157,807,0.2995948884887759,242100.0,,
23,klat,33,thermal_conductivity,0.277831337622918,0.645610983410596,948,0.277831337622918,284400.0,,
23,klat,33,electrical_resistivity,-0.017209223299492038,0.4764851512144726,1120,-0.017209223299492038,336000.0,,
23,klat,33,dos_density,0.1856136578989387,0.1707348312693044,1736,0.1856136578989387,520800.0,,
23,klat,33,seebeck,0.05058828884624378,0.7308653270736032,1888,0.05058828884624378,566400.0,,
23,klat,33,formation_energy,0.7650439530250386,0.36918390800751966,5414,0.7650439530250386,,,
23,klat,33,magnetic_moment,0.2963656045425781,0.70018252940276,200,0.2963656045425781,,,
23,klat,33,tc,0.5799275708030323,0.4597127419183544,1640,0.5799275708030323,,,
23,klat,33,klat,0.5731472892491951,0.4778820145574677,1054,0.5731472892491951,,,
24,material_type,20,density,0.8856328252908809,0.2671376783895923,5414,0.8856328252908809,,,
24,material_type,20,efermi,0.7271596350448859,0.413063886102838,5412,0.7271596350448859,,,
24,material_type,20,final_energy,0.21715986291045974,0.6607477490219026,5414,0.21715986291045974,,,
24,material_type,20,total_magnetization,0.22486395751893207,0.6270279904913959,5414,0.22486395751893207,,,
24,material_type,20,volume,0.1458937562706143,0.772646876443383,5414,0.1458937562706143,,,
24,material_type,20,dielectric_total,0.3658105248285046,0.6083669837885465,816,0.3658105248285046,,,
24,material_type,20,dielectric_ionic,0.19567387529024993,0.7335055742566285,816,0.19567387529024993,,,
24,material_type,20,dielectric_electronic,0.7461619857574445,0.3052703277453389,816,0.7461619857574445,,,
24,material_type,20,magnetization,0.40969915685011515,0.5564516284883608,245,0.40969915685011515,,,
24,material_type,20,curie,0.4404268675535019,0.5579394782571034,1431,0.4404268675535019,,,
24,material_type,20,neel,0.3592552915051488,0.5873364191330388,867,0.3592552915051488,,,
24,material_type,20,kp,0.26715215428505346,0.6362062642834135,1054,0.26715215428505346,,,
