step,new_task,epochs_run,task,r2,mae,samples,primary,points,accuracy,macro_f1
18,dos_density,28,total_magnetization,0.5369561424946854,0.4415267173266028,5386,0.5369561424946854,,,
18,dos_density,28,volume,0.3696824332473643,0.6515303977993097,5386,0.3696824332473643,,,
18,dos_density,28,dielectric_total,0.5341951205411163,0.4840418109656922,815,0.5341951205411163,,,
18,dos_density,28,dielectric_ionic,0.505010144543458,0.5134264357169179,815,0.505010144543458,,,
18,dos_density,28,dielectric_electronic,0.7665920571814147,0.27838027813726646,815,0.7665920571814147,,,
18,dos_density,28,magnetization,0.5334177299569192,0.4631634241107928,244,0.5334177299569192,,,
18,dos_density,28,curie,0.5961624570687649,0.4511117785455338,1424,0.5961624570687649,,,
18,dos_density,28,neel,0.48834034548252814,0.5158829588617101,857,0.48834034548252814,,,
18,dos_density,28,kp,0.4991818042714653,0.5170416724462131,1045,0.4991818042714653,,,
18,dos_density,28,magnetic_susceptibility,-0.07781191100038032,0.3705940605049879,20,-0.07781191100038032,6000.0,,
18,dos_density,28,zt,0.4892510817826108,0.5477266650049242,774,0.4892510817826108,232200.0,,
18,dos_density,28,power_factor,0.5068881622680511,0.5428611007481703,802,0.5068881622680511,240600.0,,
18,dos_density,28,thermal_conductivity,0.4802336411699528,0.5175808452758371,937,0.4802336411699528,281100.0,,
18,dos_density,28,electrical_resistivity,0.07304813139406818,0.48947253515406797,1105,0.07304813139406818,331500.0,,
18,dos_density,28,dos_density,0.4773263464953609,0.13227921591914552,1714,0.4773263464953609,514200.0,,
19,seebeck,34,density,0.9627906001521807,0.14405675924383968,5386,0.9627906001521807,,,
19,seebeck,34,efermi,0.8641250669556882,0.266988612241771,5384,0.8641250669556882,,,
19,seebeck,34,final_energy,0.462174296509009,0.5457171042787887,5386,0.462174296509009,,,
19,seebeck,34,total_magnetization,0.5731445533865295,0.4206844676150562,5386,0.5731445533865295,,,
19,seebeck,34,volume,0.33408514817427526,0.6614697105017276,5386,0.33408514817427526,,,
19,seebeck,34,dielectric_total,0.586596900507371,0.46176954882384347,815,0.586596900507371,,,
19,seebeck,34,dielectric_ionic,0.47122612589132795,0.5440206388572341,815,0.47122612589132795,,,
19,seebeck,34,dielectric_electronic,0.767875982549386,0.30197039898661904,815,0.767875982549386,,,
19,seebeck,34,magnetization,0.5181025797997575,0.48582564845026177,244,0.5181025797997575,,,
19,seebeck,34,curie,0.5933976332238367,0.44221786615472675,1424,0.5933976332238367,,,
19,seebeck,34,neel,0.5378632219595635,0.4941970433288384,857,0.5378632219595635,,,
19,seebeck,34,kp,0.5141829368313311,0.49861375387394985,1045,0.5141829368313311,,,
19,seebeck,34,magnetic_susceptibility,-0.08180890541334152,0.3512844232711666,20,-0.08180890541334152,6000.0,,
19,seebeck,34,zt,0.5018253971147553,0.5365576571683452,774,0.5018253971147553,232200.0,,
19,seebeck,34,power_factor,0.5349492859197598,0.5231755985167951,802,0.5349492859197598,240600.0,,
19,seebeck,34,thermal_conductivity,0.5270025964057736,0.5051359153545435,937,0.5270025964057736,281100.0,,
19,seebeck,34,electrical_resistivity,0.06588561413929428,0.4248283518767037,1105,0.06588561413929428,331500.0,,
19,seebeck,34,dos_density,0.4584029370424092,0.13505440815931785,1714,0.4584029370424092,514200.0,,
19,seebeck,34,seebeck,0.5665861539502912,0.4394896268999322,1856,0.5665861539502912,556800.0,,
20,formation_energy,61,density,0.9693043617468124,0.1331915872534266,5386,0.9693043617468124,,,
20,formation_energy,61,efermi,0.8701508771587436,0.2618636621214928,5384,0.8701508771587436,,,
20,formation_energy,61,final_energy,0.4642957014787502,0.5152451859731634,5386,0.4642957014787502,,,
20,formation_energy,61,total_magnetization,0.5968511159371688,0.3924930304171398,5386,0.5968511159371688,,,
20,formation_energy,61,volume,0.3457645313688852,0.6560597774239698,5386,0.3457645313688852,,,
20,formation_energy,61,dielectric_total,0.6098027686882425,0.4646897014247642,815,0.6098027686882425,,,
20,formation_energy,61,dielectric_ionic,0.521322726494465,0.5034779330032271,815,0.521322726494465,,,
20,formation_energy,61,dielectric_electronic,0.7622326551333216,0.30227619550220486,815,0.7622326551333216,,,
20,formation_energy,61,magnetization,0.5460395040808335,0.45209312673552615,244,0.5460395040808335,,,
20,formation_energy,61,curie,0.6132037818523051,0.4273940599464324,1424,0.6132037818523051,,,
20,formation_energy,61,neel,0.5196886073147327,0.48433358077638794,857,0.5196886073147327,,,
20,formation_energy,61,kp,0.5339115506245364,0.49366581660478687,1045,0.5339115506245364,,,
20,formation_energy,61,magnetic_susceptibility,-0.10185881046341616,0.37741805517253685,20,-0.10185881046341616,6000.0,,
20,formation_energy,61,zt,0.511138160801758,0.5124698161804045,774,0.511138160801758,232200.0,,
20,formation_energy,61,power_factor,0.5537948299593534,0.5044547908543542,802,0.5537948299593534,240600.0,,
20,formation_energy,61,thermal_conductivity,0.5036357322504189,0.5008733655961841,937,0.5036357322504189,281100.0,,
20,formation_energy,61,electrical_resistivity,0.08106291474974847,0.38284555197207537,1105,0.08106291474974847,331500.0,,
20,formation_energy,61,dos_density,0.4398979528886119,0.1357923594521066,1714,0.4398979528886119,514200.0,,
20,formation_energy,61,seebeck,0.46533789118404767,0.5040943233181296,1856,0.46533789118404767,556800.0,,
20,formation_energy,61,formation_energy,0.9619195576200473,0.14683202516875452,5386,0.9619195576200473,,,
21,magnetic_moment,44,density,0.968124524124744,0.13105348836462266,5386,0.968124524124744,,,
21,magnetic_moment,44,efermi,0.87487252874722,0.2550181874788595,5384,0.87487252874722,,,
21,magnetic_moment,44,final_energy,0.4690253516578765,0.5247172316520498,5386,0.4690253516578765,,,
21,magnetic_moment,44,total_magnetization,0.6000102330955748,0.4056035796121328,5386,0.6000102330955748,,,
21,magnetic_moment,44,volume,0.3590981863840378,0.6565968195971326,5386,0.3590981863840378,,,
21,magnetic_moment,44,dielectric_total,0.61291958439115,0.45610288450058156,815,0.61291958439115,,,
21,magnetic_moment,44,dielectric_ionic,0.5245950378442321,0.5139951467598173,815,0.5245950378442321,,,
21,magnetic_moment,44,dielectric_electronic,0.7692288877893422,0.26873355411316113,815,0.7692288877893422,,,
21,magnetic_moment,44,magnetization,0.49846661826938776,0.5224904492203963,244,0.49846661826938776,,,
21,magnetic_moment,44,curie,0.6345035814626181,0.43737283398579324,1424,0.6345035814626181,,,
21,magnetic_moment,44,neel,0.5418551295149415,0.47803002208562356,857,0.5418551295149415,,,
21,magnetic_moment,44,kp,0.5055082762255021,0.5028550119430238,1045,0.5055082762255021,,,
21,magnetic_moment,44,magnetic_susceptibility,-0.1322272496063348,0.40793904744275583,20,-0.1322272496063348,6000.0,,
21,magnetic_moment,44,zt,0.5205629239025726,0.5227484983333319,774,0.5205629239025726,232200.0,,
21,magnetic_moment,44,power_factor,0.5593709292222021,0.5007540882201411,802,0.5593709292222021,240600.0,,
21,magnetic_moment,44,thermal_conductivity,0.5667683222096709,0.47755471580618264,937,0.5667683222096709,281100.0,,
21,magnetic_moment,44,electrical_resistivity,0.08315642297417247,0.4107357396228127,1105,0.08315642297417247,331500.0,,
21,magnetic_moment,44,dos_density,0.45395564583266823,0.1347397347876631,1714,0.45395564583266823,514200.0,,
21,magnetic_moment,44,seebeck,0.4441797020679087,0.5274215927933928,1856,0.4441797020679087,556800.0,,
21,magnetic_moment,44,formation_energy,0.9459785704383709,0.17345972704677723,5386,0.9459785704383709,,,
21,magnetic_moment,44,magnetic_moment,0.43060524452844506,0.580322595512396,200,0.43060524452844506,,,
22,tc,45,density,0.972728027950586,0.12243526674754886,5414,0.972728027950586,,,
22,tc,45,efermi,0.8735182488556501,0.2572455406645536,5412,0.8735182488556501,,,
22,tc,45,final_energy,0.5011406749406953,0.5092629301756698,5414,0.5011406749406953,,,
22,tc,45,total_magnetization,0.5920090569235418,0.4051905955442605,5414,0.5920090569235418,,,
22,tc,45,volume,0.38419465763181737,0.6428875797558213,5414,0.38419465763181737,,,
22,tc,45,dielectric_total,0.6346339726205361,0.43666920748713667,816,0.6346339726205361,,,
22,tc,45,dielectric_ionic,0.5583206508044143,0.49590089204684434,816,0.5583206508044143,,,
22,tc,45,dielectric_electronic,0.8070604910908075,0.26725078923973505,816,0.8070604910908075,,,
22,tc,45,magnetization,0.6055331072482628,0.4429048607626502,245,0.6055331072482628,,,
22,tc,45,curie,0.6521842982006757,0.4249530980048426,1431,0.6521842982006757,,,
22,tc,45,neel,0.5913702086130588,0.45970108531067855,867,0.5913702086130588,,,
22,tc,45,kp,0.5488983608719564,0.49074071364134636,1054,0.5488983608719564,,,
22,tc,45,magnetic_susceptibility,-0.08341935809152479,0.38898965011522524,20,-0.08341935809152479,6000.0,,
22,tc,45,zt,0.514223228171435,0.526857565152283,780,0.514223228171435,234000.0,,
22,tc,45,power_factor,0.5728998766475353,0.50904891086883,807,0.5728998766475353,242100.0,,
22,tc,45,thermal_conductivity,0.5048109208341459,0.5012169472476047,948,0.5048109208341459,284400.0,,
22,tc,45,electrical_resistivity,0.08934019504637825,0.433954230273514,1120,0.08934019504637825,336000.0,,
22,tc,45,dos_density,0.44499784354714145,0.13537099949048617,1736,0.44499784354714145,520800.0,,
22,tc,45,seebeck,0.4987069785657686,0.48743462650659,1888,0.4987069785657686,566400.0,,
22,tc,45,formation_energy,0.9500842367416709,0.16985410018792751,5414,0.9500842367416709,,,
22,tc,45,magnetic_moment,0.4442940648151913,0.6005419942643826,200,0.4442940648151913,,,
22,tc,45,tc,0.7492661387179058,0.32868988637808205,1640,0.7492661387179058,,,
23,klat,64,density,0.9720576414328702,0.12431599190305434,5414,0.9720576414328702,,,
23,klat,64,efermi,0.8804800087267118,0.24812786590517155,5412,0.8804800087267118,,,
23,klat,64,final_energy,0.4931914833514017,0.4857094155416251,5414,0.4931914833514017,,,
23,klat,64,total_magnetization,0.6091643709581867,0.39237260812070757,5414,0.6091643709581867,,,
23,klat,64,volume,0.39251361298953547,0.6338429468046524,5414,0.39251361298953547,,,
23,klat,64,dielectric_total,0.6266544717160898,0.45475873301402725,816,0.6266544717160898,,,
23,klat,64,dielectric_ionic,0.49335132180971997,0.5311561868622159,816,0.49335132180971997,,,
23,klat,64,dielectric_electronic,0.7931985057077903,0.2662241837786036,816,0.7931985057077903,,,
23,klat,64,magnetization,0.5846222548460637,0.45571840410240766,245,0.5846222548460637,,,
23,klat,64,curie,0.6359790225026938,0.4268243814262396,1431,0.6359790225026938,,,
23,klat,64,neel,0.5779216222663229,0.4632884805863992,867,0.5779216222663229,,,
23,klat,64,kp,0.5767888374712717,0.4729449922550261,1054,0.5767888374712717,,,
23,klat,64,magnetic_susceptibility,-0.07970602231799906,0.38029031091126264,20,-0.07970602231799906,6000.0,,
23,klat,64,zt,0.5658019891063446,0.4913870493883287,780,0.5658019891063446,234000.0,,
23,klat,64,power_factor,0.5619810442610627,0.497690555554678,807,0.5619810442610627,242100.0,,
23,klat,64,thermal_conductivity,0.5228302835954051,0.4891303417522863,948,0.5228302835954051,284400.0,,
23,klat,64,electrical_resistivity,0.06172051801729683,0.45753967873108387,1120,0.06172051801729683,336000.0,,
23,klat,64,dos_density,0.4526258935838894,0.13295404944102882,1736,0.4526258935838894,520800.0,,
23,klat,64,seebeck,0.4845199802461799,0.47388198858159236,1888,0.4845199802461799,566400.0,,
23,klat,64,formation_energy,0.9573472672815728,0.1538397807900183,5414,0.9573472672815728,,,
23,klat,64,magnetic_moment,0.3739942103080123,0.6504444854655896,200,0.3739942103080123,,,
23,klat,64,tc,0.7030890071929212,0.3694476712875468,1640,0.7030890071929212,,,
23,klat,64,klat,0.6669051102671448,0.4218266878315334,1054,0.6669051102671448,,,
24,material_type,40,density,0.9676302750063266,0.13428928417203767,5414,0.9676302750063266,,,
24,material_type,40,efermi,0.8735077663291397,0.25324223251760436,5412,0.8735077663291397,,,
24,material_type,40,final_energy,0.48585667613559314,0.5106494297992804,5414,0.48585667613559314,,,
24,material_type,40,total_magnetization,0.5950683427357308,0.401546810252537,5414,0.5950683427357308,,,
24,material_type,40,volume,0.33133395399384935,0.6676941544655866,5414,0.33133395399384935,,,
24,material_type,40,dielectric_total,0.614760559272844,0.4608434352131942,816,0.614760559272844,,,
24,material_type,40,dielectric_ionic,0.5092781190594162,0.5071594761749137,816,0.5092781190594162,,,
24,material_type,40,dielectric_electronic,0.8171159132291592,0.25286202184181095,816,0.8171159132291592,,,
24,material_type,40,magnetization,0.60515829183298,0.4768845876294191,245,0.60515829183298,,,
24,material_type,40,curie,0.5862812095356875,0.4513084724029901,1431,0.5862812095356875,,,
24,material_type,40,neel,0.5657541335309053,0.4837736104452788,867,0.5657541335309053,,,
24,material_type,40,kp,0.589118158109512,0.46850701869926276,1054,0.589118158109512,,,
24,material_type,40,magnetic_susceptibility,-0.074033385398375,0.36137754761632246,20,-0.074033385398375,6000.0,,
