step,new_task,epochs_run,task,r2,mae,samples,primary,points,accuracy,macro_f1
13,magnetic_susceptibility,36,dielectric_electronic,0.8038135668289672,0.2657079388948824,815,0.8038135668289672,,,
13,magnetic_susceptibility,36,magnetization,0.5876924820567488,0.4620201116261418,244,0.5876924820567488,,,
13,magnetic_susceptibility,36,curie,0.5865444961156291,0.46577109254132004,1424,0.5865444961156291,,,
13,magnetic_susceptibility,36,neel,0.5465581608840734,0.5040426587746605,857,0.5465581608840734,,,
13,magnetic_susceptibility,36,kp,0.5519347936189561,0.49288028039361964,1045,0.5519347936189561,,,
13,magnetic_susceptibility,36,magnetic_susceptibility,-0.09377118104891102,0.43317812086929364,20,-0.09377118104891102,6000.0,,
14,zt,49,density,0.9609857339850869,0.15000083857722749,5386,0.9609857339850869,,,
14,zt,49,efermi,0.8586678537127808,0.279754833717921,5384,0.8586678537127808,,,
14,zt,49,final_energy,0.37910798167703463,0.5638047953993405,5386,0.37910798167703463,,,
14,zt,49,total_magnetization,0.48773314107567955,0.49548820155500317,5386,0.48773314107567955,,,
14,zt,49,volume,0.21508471819469477,0.7177155702856277,5386,0.21508471819469477,,,
14,zt,49,dielectric_total,0.6491099932728259,0.4431620670645863,815,0.6491099932728259,,,
14,zt,49,dielectric_ionic,0.5335357017297867,0.520148523832308,815,0.5335357017297867,,,
14,zt,49,dielectric_electronic,0.8063143503772447,0.2710789884656079,815,0.8063143503772447,,,
14,zt,49,magnetization,0.638468252286111,0.4311810006635024,244,0.638468252286111,,,
14,zt,49,curie,0.5919443810764665,0.46678877864252216,1424,0.5919443810764665,,,
14,zt,49,neel,0.5851230560099472,0.4584868625477644,857,0.5851230560099472,,,
14,zt,49,kp,0.542730479597773,0.4921877672741201,1045,0.542730479597773,,,
14,zt,49,magnetic_susceptibility,-0.04968338430442065,0.366001134203962,20,-0.04968338430442065,6000.0,,
14,zt,49,zt,0.6251387994990365,0.4594254557423739,774,0.6251387994990365,232200.0,,
15,power_factor,31,density,0.9590050131619018,0.15452532051874537,5386,0.9590050131619018,,,
15,power_factor,31,efermi,0.8631547981486446,0.2745289050946187,5384,0.8631547981486446,,,
15,power_factor,31,final_energy,0.38077886360098656,0.554744445353938,5386,0.38077886360098656,,,
15,power_factor,31,total_magnetization,0.5019666494978882,0.4824202355318225,5386,0.5019666494978882,,,
15,power_factor,31,volume,0.27300258969128444,0.6971719564059802,5386,0.27300258969128444,,,
15,power_factor,31,dielectric_total,0.6192066297747292,0.4410623242343214,815,0.6192066297747292,,,
15,power_factor,31,dielectric_ionic,0.5166932149814716,0.5155604361148753,815,0.5166932149814716,,,
15,power_factor,31,dielectric_electronic,0.8031564587660656,0.25973534984210084,815,0.8031564587660656,,,
15,power_factor,31,magnetization,0.6653858942604112,0.415090204440948,244,0.6653858942604112,,,
15,power_factor,31,curie,0.5996401304095769,0.46068086994765545,1424,0.5996401304095769,,,
15,power_factor,31,neel,0.5695416132568251,0.46779884583850495,857,0.5695416132568251,,,
15,power_factor,31,kp,0.49450986182469026,0.5165663224914813,1045,0.49450986182469026,,,
15,power_factor,31,magnetic_susceptibility,-0.07710360297208418,0.3674990221398005,20,-0.07710360297208418,6000.0,,
15,power_factor,31,zt,0.5596597852704852,0.5123232131551516,774,0.5596597852704852,232200.0,,
15,power_factor,31,power_factor,0.6220432754393381,0.4673464663453762,802,0.6220432754393381,240600.0,,
16,thermal_conductivity,47,density,0.9633809184799934,0.1449549276728644,5386,0.9633809184799934,,,
16,thermal_conductivity,47,efermi,0.8529587243666606,0.28512113678738565,5384,0.8529587243666606,,,
16,thermal_conductivity,47,final_energy,0.3631551256345764,0.5483450885492076,5386,0.3631551256345764,,,
16,thermal_conductivity,47,total_magnetization,0.48903172023041075,0.47717806220680586,5386,0.48903172023041075,,,
16,thermal_conductivity,47,volume,0.27276125714060195,0.6926522511660662,5386,0.27276125714060195,,,
16,thermal_conductivity,47,dielectric_total,0.6399880868841608,0.45434759506595973,815,0.6399880868841608,,,
16,thermal_conductivity,47,dielectric_ionic,0.5421977154913413,0.5129603713343304,815,0.5421977154913413,,,
16,thermal_conductivity,47,dielectric_electronic,0.8068261378698294,0.2532541471454548,815,0.8068261378698294,,,
16,thermal_conductivity,47,magnetization,0.6470124100642043,0.40637668850188224,244,0.6470124100642043,,,
16,thermal_conductivity,47,curie,0.6340963634164283,0.42203390229650173,1424,0.6340963634164283,,,
16,thermal_conductivity,47,neel,0.568223870059434,0.4770672706338223,857,0.568223870059434,,,
16,thermal_conductivity,47,kp,0.5728003870245439,0.4741014420959048,1045,0.5728003870245439,,,
16,thermal_conductivity,47,magnetic_susceptibility,-0.04121320292158814,0.3643287362019004,20,-0.04121320292158814,6000.0,,
16,thermal_conductivity,47,zt,0.5831380496457408,0.481872769822024,774,0.5831380496457408,232200.0,,
16,thermal_conductivity,47,power_factor,0.5419015977592606,0.5153979312547242,802,0.5419015977592606,240600.0,,
16,thermal_conductivity,47,thermal_conductivity,0.6630543258393617,0.414072425609037,937,0.6630543258393617,281100.0,,
17,electrical_resistivity,45,density,0.9629101300735511,0.14266741845453257,5386,0.9629101300735511,,,
17,electrical_resistivity,45,efermi,0.8564613825875302,0.28104650230116723,5384,0.8564613825875302,,,
17,electrical_resistivity,45,final_energy,0.3503492929953609,0.5434348529781601,5386,0.3503492929953609,,,
17,electrical_resistivity,45,total_magnetization,0.48637228120231846,0.495058048872052,5386,0.48637228120231846,,,
17,electrical_resistivity,45,volume,0.2622509862206098,0.6908407307924648,5386,0.2622509862206098,,,
17,electrical_resistivity,45,dielectric_total,0.6508516233142636,0.44772049526680585,815,0.6508516233142636,,,
17,electrical_resistivity,45,dielectric_ionic,0.5630007591358941,0.49894011255030124,815,0.5630007591358941,,,
17,electrical_resistivity,45,dielectric_electronic,0.8202849208251096,0.24824389472065478,815,0.8202849208251096,,,
17,electrical_resistivity,45,magnetization,0.6469009452651684,0.41512382742148424,244,0.6469009452651684,,,
17,electrical_resistivity,45,curie,0.6116354764992304,0.4168201144464316,1424,0.6116354764992304,,,
17,electrical_resistivity,45,neel,0.5671581911636371,0.48527936517776304,857,0.5671581911636371,,,
17,electrical_resistivity,45,kp,0.5492423393962047,0.48502534033984773,1045,0.5492423393962047,,,
17,electrical_resistivity,45,magnetic_susceptibility,-0.029529689551236915,0.36030224782546444,20,-0.029529689551236915,6000.0,,
17,electrical_resistivity,45,zt,0.5873667483850453,0.4838010823205268,774,0.5873667483850453,232200.0,,
17,electrical_resistivity,45,power_factor,0.589807165793137,0.48635307909281883,802,0.589807165793137,240600.0,,
17,electrical_resistivity,45,thermal_conductivity,0.6078289208444168,0.4663896332807037,937,0.6078289208444168,281100.0,,
17,electrical_resistivity,45,electrical_resistivity,0.16376534832063272,0.3805379115509231,1105,0.16376534832063272,331500.0,,
18,dos_density,32,density,0.9624393735271148,0.1473857235501344,5386,0.9624393735271148,,,
18,dos_density,32,efermi,0.8520479030461972,0.2841082527695225,5384,0.8520479030461972,,,
18,dos_density,32,final_energy,0.38803327886552585,0.5526143891132962,5386,0.38803327886552585,,,
18,dos_density,32,total_magnetization,0.5183318141527073,0.4725375663267215,5386,0.5183318141527073,,,
18,dos_density,32,volume,0.30010593111502637,0.6847648968670524,5386,0.30010593111502637,,,
18,dos_density,32,dielectric_total,0.6338143153665428,0.4474064597236904,815,0.6338143153665428,,,
18,dos_density,32,dielectric_ionic,0.5587778548172188,0.4974763165468649,815,0.5587778548172188,,,
18,dos_density,32,dielectric_electronic,0.8138481472174177,0.2512197389065471,815,0.8138481472174177,,,
18,dos_density,32,magnetization,0.6467816477463766,0.43000600052279736,244,0.6467816477463766,,,
18,dos_density,32,curie,0.5777345121970687,0.45366164969397477,1424,0.5777345121970687,,,
18,dos_density,32,neel,0.5696919299995358,0.4568895534850287,857,0.5696919299995358,,,
18,dos_density,32,kp,0.5493697626996183,0.4937947754563342,1045,0.5493697626996183,,,
18,dos_density,32,magnetic_susceptibility,-0.05153625016822061,0.3474952649358934,20,-0.05153625016822061,6000.0,,
18,dos_density,32,zt,0.5723526438350843,0.5023740072018383,774,0.5723526438350843,232200.0,,
18,dos_density,32,power_factor,0.6039806690867926,0.47702320006686555,802,0.6039806690867926,240600.0,,
18,dos_density,32,thermal_conductivity,0.5947975472595641,0.4669476598732492,937,0.5947975472595641,281100.0,,
18,dos_density,32,electrical_resistivity,0.13014055083110665,0.42722313562693465,1105,0.13014055083110665,331500.0,,
18,dos_density,32,dos_density,0.48888288685074366,0.13135965622720008,1714,0.48888288685074366,514200.0,,
19,seebeck,38,density,0.9598024990268129,0.1523907398446942,5386,0.9598024990268129,,,
19,seebeck,38,efermi,0.8537196548429178,0.28417994524286233,5384,0.8537196548429178,,,
19,seebeck,38,final_energy,0.3801213363263243,0.5391296735940013,5386,0.3801213363263243,,,
19,seebeck,38,total_magnetization,0.4320453662678154,0.5079042833101273,5386,0.4320453662678154,,,
19,seebeck,38,volume,0.2564590779379553,0.6960873350743404,5386,0.2564590779379553,,,
19,seebeck,38,dielectric_total,0.6337737696124908,0.44250387992648516,815,0.6337737696124908,,,
19,seebeck,38,dielectric_ionic,0.5289945080739745,0.5290679491211104,815,0.5289945080739745,,,
19,seebeck,38,dielectric_electronic,0.8280322385926193,0.2449345401724718,815,0.8280322385926193,,,
19,seebeck,38,magnetization,0.6988840045023677,0.39734695861365416,244,0.6988840045023677,,,
19,seebeck,38,curie,0.6274459584634131,0.423865781775163,1424,0.6274459584634131,,,
19,seebeck,38,neel,0.581922147319632,0.4622384082621187,857,0.581922147319632,,,
19,seebeck,38,kp,0.5651029126017711,0.479784652020651,1045,0.5651029126017711,,,
19,seebeck,38,magnetic_susceptibility,-0.04676467308917576,0.3513644660937132,20,-0.04676467308917576,6000.0,,
19,seebeck,38,zt,0.591035810141737,0.48605453702352097,774,0.591035810141737,232200.0,,
19,seebeck,38,power_factor,0.5762881937206328,0.5028042793574895,802,0.5762881937206328,240600.0,,
19,seebeck,38,thermal_conductivity,0.5968517073395581,0.4570190318033102,937,0.5968517073395581,281100.0,,
19,seebeck,38,electrical_resistivity,0.13675857950573977,0.39663411843674495,1105,0.13675857950573977,331500.0,,
19,seebeck,38,dos_density,0.4470025712708524,0.13560918288008583,1714,0.4470025712708524,514200.0,,
19,seebeck,38,seebeck,0.5776554564312544,0.4295487859718237,1856,0.5776554564312544,556800.0,,
20,formation_energy,63,density,0.9659563443178301,0.1385784808477856,5386,0.9659563443178301,,,
20,formation_energy,63,efermi,0.8532951215034712,0.2829537079565534,5384,0.8532951215034712,,,
20,formation_energy,63,final_energy,0.35728932326333285,0.531978906741674,5386,0.35728932326333285,,,
20,formation_energy,63,total_magnetization,0.4967438825897974,0.45372771193917244,5386,0.4967438825897974,,,
20,formation_energy,63,volume,0.28947800124977296,0.6763907262642687,5386,0.28947800124977296,,,
20,formation_energy,63,dielectric_total,0.6458710304050495,0.44214413707547356,815,0.6458710304050495,,,
20,formation_energy,63,dielectric_ionic,0.5522821672510065,0.506976546854519,815,0.5522821672510065,,,
20,formation_energy,63,dielectric_electronic,0.8265107321099682,0.24302987876647864,815,0.8265107321099682,,,
20,formation_energy,63,magnetization,0.7184840108440915,0.36609723829027657,244,0.7184840108440915,,,
20,formation_energy,63,curie,0.6415371120113531,0.40846435831284206,1424,0.6415371120113531,,,
20,formation_energy,63,neel,0.5675823962743771,0.46510748869976404,857,0.5675823962743771,,,
20,formation_energy,63,kp,0.5557423650181907,0.4829867701978007,1045,0.5557423650181907,,,
20,formation_energy,63,magnetic_susceptibility,-0.04065646283879909,0.3584112095932658,20,-0.04065646283879909,6000.0,,
20,formation_energy,63,zt,0.5875062926802641,0.46346191995042896,774,0.5875062926802641,232200.0,,
20,formation_energy,63,power_factor,0.5619152397585588,0.4873108506768072,802,0.5619152397585588,240600.0,,
20,formation_energy,63,thermal_conductivity,0.6075610686168051,0.44704203482084126,937,0.6075610686168051,281100.0,,
20,formation_energy,63,electrical_resistivity,-0.01585015645140264,0.5011180465929167,1105,-0.01585015645140264,331500.0,,
20,formation_energy,63,dos_density,0.4629950193136012,0.1327290865633699,1714,0.4629950193136012,514200.0,,
20,formation_energy,63,seebeck,0.4242128037041566,0.5154905018252867,1856,0.4242128037041566,556800.0,,
20,formation_energy,63,formation_energy,0.9642214823958323,0.142623684107462,5386,0.9642214823958323,,,
21,magnetic_moment,51,density,0.9645279011053504,0.14103302059058462,5386,0.9645279011053504,,,
21,magnetic_moment,51,efermi,0.8539872048633247,0.28548642584164413,5384,0.8539872048633247,,,
21,magnetic_moment,51,final_energy,0.44141820844846535,0.5136341035482569,5386,0.44141820844846535,,,
21,magnetic_moment,51,total_magnetization,0.5112034547663309,0.4426084182783578,5386,0.5112034547663309,,,
21,magnetic_moment,51,volume,0.29856775921944334,0.6816829643265587,5386,0.29856775921944334,,,
21,magnetic_moment,51,dielectric_total,0.6410032110317126,0.44090744072966775,815,0.6410032110317126,,,
21,magnetic_moment,51,dielectric_ionic,0.5493129006996764,0.5026880673851546,815,0.5493129006996764,,,
21,magnetic_moment,51,dielectric_electronic,0.8297670487274769,0.2517362325108605,815,0.8297670487274769,,,
21,magnetic_moment,51,magnetization,0.7302934141021271,0.35426609177386936,244,0.7302934141021271,,,
21,magnetic_moment,51,curie,0.6202496135467931,0.4179955856126236,1424,0.6202496135467931,,,
21,magnetic_moment,51,neel,0.6204797278306223,0.4467927816384958,857,0.6204797278306223,,,
21,magnetic_moment,51,kp,0.5819900384294434,0.47703574945248894,1045,0.5819900384294434,,,
21,magnetic_moment,51,magnetic_susceptibility,-0.008660553012006966,0.34198714297056204,20,-0.008660553012006966,6000.0,,
21,magnetic_moment,51,zt,0.5972131519447974,0.4666715473084015,774,0.5972131519447974,232200.0,,
21,magnetic_moment,51,power_factor,0.5899244123307981,0.4829160682879944,802,0.5899244123307981,240600.0,,
21,magnetic_moment,51,thermal_conductivity,0.5787166330639529,0.4711438440507464,937,0.5787166330639529,281100.0,,
21,magnetic_moment,51,electrical_resistivity,0.07578265202331902,0.42014826204488387,1105,0.07578265202331902,331500.0,,
21,magnetic_moment,51,dos_density,0.45871752170599056,0.1339020747617214,1714,0.45871752170599056,514200.0,,
21,magnetic_moment,51,seebeck,0.44242400239447366,0.5236989489879497,1856,0.44242400239447366,556800.0,,
21,magnetic_moment,51,formation_energy,0.9445931692731138,0.17537902781491738,5386,0.9445931692731138,,,
21,magnetic_moment,51,magnetic_moment,0.5212937228288756,0.5376717237511788,200,0.5212937228288756,,,
22,tc,35,density,0.963431751169789,0.14386471402985726,5414,0.963431751169789,,,
22,tc,35,efermi,0.8547804227420457,0.28615980636029764,5412,0.8547804227420457,,,
22,tc,35,final_energy,0.3445155251542589,0.6169835845676354,5414,0.3445155251542589,,,
22,tc,35,total_magnetization,0.43880798886258576,0.5053714492578132,5414,0.43880798886258576,,,
22,tc,35,volume,0.33774213445267465,0.665214261104023,5414,0.33774213445267465,,,
22,tc,35,dielectric_total,0.6466045435370116,0.4471060022806249,816,0.6466045435370116,,,
22,tc,35,dielectric_ionic,0.5769285037211631,0.49970262491517,816,0.5769285037211631,,,
22,tc,35,dielectric_electronic,0.8186890254455501,0.2511498282411334,816,0.8186890254455501,,,
22,tc,35,magnetization,0.7364893890350048,0.3627538184610929,245,0.7364893890350048,,,
22,tc,35,curie,0.6287361814221917,0.41623330285827176,1431,0.6287361814221917,,,
22,tc,35,neel,0.5494845753986475,0.48064920197212896,867,0.5494845753986475,,,
22,tc,35,kp,0.5625727578536052,0.49089600808704204,1054,0.5625727578536052,,,
22,tc,35,magnetic_susceptibility,-0.07663072802270765,0.3533384757336609,20,-0.07663072802270765,6000.0,,
22,tc,35,zt,0.5987659434950794,0.472335522391947,780,0.5987659434950794,234000.0,,
22,tc,35,power_factor,0.57434523805426,0.4905496332119651,807,0.57434523805426,242100.0,,
22,tc,35,thermal_conductivity,0.5766934446952845,0.470140228981791,948,0.5766934446952845,284400.0,,
22,tc,35,electrical_resistivity,0.06366865221744833,0.4596664968092255,1120,0.06366865221744833,336000.0,,
22,tc,35,dos_density,0.4653775475237235,0.133231950655636,1736,0.4653775475237235,520800.0,,
22,tc,35,seebeck,0.45048899652550145,0.523093970773315,1888,0.45048899652550145,566400.0,,
22,tc,35,formation_energy,0.9380488077678536,0.184875586866607,5414,0.9380488077678536,,,
22,tc,35,magnetic_moment,0.5088592488200211,0.5593999138386924,200,0.5088592488200211,,,
22,tc,35,tc,0.7281727741925842,0.3624529151437837,1640,0.7281727741925842,,,
23,klat,39,density,0.9627940811486235,0.14428939508479177,5414,0.9627940811486235,,,
23,klat,39,efermi,0.8637717797030253,0.2694170724462355,5412,0.8637717797030253,,,
23,klat,39,final_energy,0.4466858827139122,0.5231690826321934,5414,0.4466858827139122,,,
23,klat,39,total_magnetization,0.5381841604308877,0.4170756581220437,5414,0.5381841604308877,,,
23,klat,39,volume,0.31560286108795566,0.6767791659078041,5414,0.31560286108795566,,,
23,klat,39,dielectric_total,0.645622249063238,0.439520783044828,816,0.645622249063238,,,
23,klat,39,dielectric_ionic,0.5519945651380351,0.4934473464199318,816,0.5519945651380351,,,
23,klat,39,dielectric_electronic,0.8156385689544411,0.25165669282282754,816,0.8156385689544411,,,
23,klat,39,magnetization,0.7270093552175463,0.37052305620555015,245,0.7270093552175463,,,
23,klat,39,curie,0.6366263252143007,0.4186385179717911,1431,0.6366263252143007,,,
23,klat,39,neel,0.6282597667191424,0.45357855695525284,867,0.6282597667191424,,,
23,klat,39,kp,0.6196504101091345,0.45282980935721595,1054,0.6196504101091345,,,
23,klat,39,magnetic_susceptibility,-0.03640052649842285,0.3429181902018655,20,-0.03640052649842285,6000.0,,
23,klat,39,zt,0.5780852744199081,0.4890220636262233,780,0.5780852744199081,234000.0,,
23,klat,39,power_factor,0.5763750134830197,0.48776813021599924,807,0.5763750134830197,242100.0,,
23,klat,39,thermal_conductivity,0.5595244347203521,0.4608878972103653,948,0.5595244347203521,284400.0,,
23,klat,39,electrical_resistivity,0.07795396869330895,0.4753128201939188,1120,0.07795396869330895,336000.0,,
23,klat,39,dos_density,0.46143548936301226,0.13412857883590043,1736,0.46143548936301226,520800.0,,
23,klat,39,seebeck,0.4517500830756822,0.4966315261316908,1888,0.4517500830756822,566400.0,,
23,klat,39,formation_energy,0.938883287183564,0.18436141889431304,5414,0.938883287183564,,,
23,klat,39,magnetic_moment,0.4626028842414007,0.5692069622458178,200,0.4626028842414007,,,
23,klat,39,tc,0.6948679226868721,0.37323061090573695,1640,0.6948679226868721,,,
23,klat,39,klat,0.6453061709928445,0.4339674840827974,1054,0.6453061709928445,,,
24,material_type,33,density,0.9625947523295273,0.14613518353028412,5414,0.9625947523295273,,,
24,material_type,33,efermi,0.8618846656718463,0.2712165340479263,5412,0.8618846656718463,,,
24,material_type,33,final_energy,0.44763880783455423,0.5290616477697196,5414,0.44763880783455423,,,
24,material_type,33,total_magnetization,0.5501164062003967,0.43143846048134743,5414,0.5501164062003967,,,
24,material_type,33,volume,0.33302410068720234,0.6672429988569747,5414,0.33302410068720234,,,
24,material_type,33,dielectric_total,0.6614613794415849,0.4362240151657641,816,0.6614613794415849,,,
24,material_type,33,dielectric_ionic,0.587639015346943,0.49205500207605235,816,0.587639015346943,,,
24,material_type,33,dielectric_electronic,0.8163175811099266,0.24942753706023055,816,0.8163175811099266,,,
24,material_type,33,magnetization,0.6870516235226564,0.37418126389474843,245,0.6870516235226564,,,
24,material_type,33,curie,0.6455355261047457,0.41229759711995184,1431,0.6455355261047457,,,
24,material_type,33,neel,0.5996189836264927,0.4575687992519696,867,0.5996189836264927,,,
24,material_type,33,kp,0.6314704287121575,0.4469253727165063,1054,0.6314704287121575,,,
